Passage : Commentaire;Lieu de surveillance : Identifiant;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Passage : Date;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Prélèvement : Commentaire;Libellé de l'engin de prélévement;Prélèvement : Niveau;Prélèvement : Immersion;Prélèvement : Immersion Min;Prélèvement : Immersion Max;Prélèvement : Symbole de l'unité d'immersion;Prélèvement : Unité d'immersion;Echantillon : Commentaire;Echantillon : Identifiant interne;Echantillon : Libellé du support;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé paramètre;Résultat : Libellé support;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quadruplet;Résultat : Libellé unité de mesure associé au quadruplet;Résultat : Commentaires;Résultat : Service analyste : Libellé;Passage : Date de validation;Passage : Date de qualification;Passage : Niveau de qualité;Passage : Commentaire de qualification;Prélèvement : Date de validation;Prélèvement : Date de qualification;Prélèvement : Niveau de qualité;Prélèvement : Commentaire de qualification;Echantillon : Date de validation;Echantillon : Date de qualification;Echantillon : Niveau de qualité;Echantillon : Commentaire de qualification;Résultat : Date de validation;Résultat : Date de qualification;Résultat : Niveau de qualité;Résultat : Commentaire de qualification;Prélèvement : Service préleveur : Code;Prélèvement : Service préleveur : Libellé
Pas de coordonnées de localisation pour ce prélèvement;60006630;003-S-001;Manche Est Vergoyer - J;25/03/2013;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60402627;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
Pas de coordonnées de localisation pour ce prélèvement;60006630;003-S-001;Manche Est Vergoyer - J;08/04/2013;1.47778;1.47778;50.67139;50.67139;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60404727;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;28/03/2017;;Non qualifié;;PRO;Professionnel
la date de prélèvement et l'heure non pas été fournis par le pêcheur.;60006630;003-S-001;Manche Est Vergoyer - J;22/04/2013;1.21944;1.21944;50.74556;50.74556;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60406551;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
la date de prélèvement et l'heure non pas été fournis par le pêcheur.;60006630;003-S-001;Manche Est Vergoyer - J;04/05/2013;1.28889;1.28889;50.68333;50.68333;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60409850;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
la date de prélèvement et l'heure non pas été fournis par le pêcheur.;60006630;003-S-001;Manche Est Vergoyer - J;06/09/2013;1.2166;1.2166;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60460867;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;24/09/2013;1.15;1.15;50.37;50.37;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60481727;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;03/12/2013;;Non qualifié;;05/01/2016;;Non qualifié;;03/12/2013;;Non qualifié;;03/12/2013;;Non qualifié;;PRO;Professionnel
la date de prélèvement et l'heure non pas été fournis par le pêcheur.;60006630;003-S-001;Manche Est Vergoyer - J;29/09/2013;1.75;1.75;50.76;50.76;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60469027;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;08/10/2013;1.92;1.92;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60475567;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;04/12/2013;;Non qualifié;;05/01/2016;;Non qualifié;;04/12/2013;;Non qualifié;;04/12/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;22/10/2013;1.3;1.3;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60480269;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;09/01/2014;;Non qualifié;;05/01/2016;;Non qualifié;;09/01/2014;;Non qualifié;;09/01/2014;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;12/11/2013;1.3;1.3;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60488267;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;29/01/2014;;Non qualifié;;05/01/2016;;Non qualifié;;29/01/2014;;Non qualifié;;28/03/2017;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;27/11/2013;1.25;1.25;50.61;50.61;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60494488;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;29/01/2014;;Non qualifié;;05/01/2016;;Non qualifié;;29/01/2014;;Non qualifié;;29/01/2014;;Non qualifié;;PRO;Professionnel
les analyses chimiques n'ont pas été réalisées, les échantillons sont arrivés à Nantes en mauvais état.;60006630;003-S-001;Manche Est Vergoyer - J;18/12/2013;1.4;1.4;50.8;50.8;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;Problème avec le transporteur (la poste) les échantillons sont arrivés 5 jours aprés l'envoi et décongelés à Nantes.;60501627;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;19/02/2014;;Non qualifié;;05/01/2016;;Non qualifié;;19/02/2014;;Non qualifié;;19/02/2014;;Non qualifié;;PRO;Professionnel
les analyses chimiques n'ont pas été réalisées, les échantillons sont arrivés à Nantes en mauvais état.;60006630;003-S-001;Manche Est Vergoyer - J;04/02/2014;1.27;1.27;50.63;50.63;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;Problème avec le transporteur (la poste) les échantillons sont arrivés 5 jours aprés l'envoi et décongelés à Nantes.;60515927;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
les analyses chimiques n'ont pas été réalisées, les échantillons sont arrivés à Nantes en mauvais état.;60006630;003-S-001;Manche Est Vergoyer - J;18/03/2014;1.27;1.27;50.63;50.63;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;Problème avec le transporteur (la poste) les échantillons sont arrivés 5 jours aprés l'envoi et décongelés à Nantes.;60527550;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
les analyses chimiques n'ont pas été réalisées, les échantillons sont arrivés à Nantes en mauvais état.;60006630;003-S-001;Manche Est Vergoyer - J;16/04/2014;1.27;1.27;50.63;50.63;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;Problème avec le transporteur (la poste) les échantillons sont arrivés 5 jours aprés l'envoi et décongelés à Nantes.;60528259;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;01/09/2014;1.21;1.21;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;Problème avec le transporteur (la poste) les échantillons sont arrivés 5 jours aprés l'envoi et décongelés à Nantes.;60535995;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;23/09/2014;1.21;1.21;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60536853;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;03/10/2014;1.21667;1.21667;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60539134;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
Ce prélèvement n'avait pas d'étiquette donc pas d'heure de prélèvement ni coordonnées de localisation. - Un seul point à été échantillonné (J);60006630;003-S-001;Manche Est Vergoyer - J;12/10/2014;1.21667;1.21667;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60539135;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;16/10/2014;1.35;1.35;50.68333;50.68333;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60539840;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;01/11/2014;2.56778;2.56778;50.62556;50.62556;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60541995;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
données géographiques non fournis par le professionnel;60006630;003-S-001;Manche Est Vergoyer - J;29/11/2014;0.288273989;2.045214243;50.26666667;51;0;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60551121;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;14/12/2014;1.50278;1.50278;50.64;50.64;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60552604;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;03/01/2015;1.50278;1.50278;50.64;50.64;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60558057;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;16/01/2015;1.62;1.62;50.72;50.72;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60558622;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;31/01/2015;1.23;1.23;50.609;50.609;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60558677;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
Pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;13/02/2015;0.288273989;2.045214243;50.26666667;51;0;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60573856;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;28/02/2015;1.27;1.27;50.639;50.639;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60572251;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;14/03/2015;1.21;1.21;50.601;50.601;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60572244;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
Pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;28/03/2015;1.21;1.21;50.601;50.601;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60573744;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;11/04/2015;1.2333;1.2333;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60573779;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;1.1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;26/04/2015;1.2333;1.2333;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60579947;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LD;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
Pas de coordonnées géographiques et pas d'heure de prélèvement.;60006630;003-S-001;Manche Est Vergoyer - J;12/09/2015;1.2333;1.2333;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60583591;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;1.7;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;25/09/2015;1.2333;1.2333;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60584429;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;5.8;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
Pas de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;10/10/2015;1.2333;1.2333;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60584603;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;5.3;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;23/10/2015;1.2166;1.2166;50.62778;50.62778;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60618002;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;2.6;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;23/11/2015;;Non qualifié;;05/01/2016;;Non qualifié;;23/11/2015;;Non qualifié;;23/11/2015;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;20/01/2016;2.55167;2.55167;50.61833;50.61833;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60622917;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;12/02/2016;1.2444;1.2444;50.79028;50.79028;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60623607;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
Pas de cordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;26/02/2016;0.288273989;2.045214243;50.26666667;51;0;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60624182;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;1.4;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;11/03/2016;1.22278;1.22278;50.61722;50.61722;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60624367;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;26/03/2016;1.87222;1.87222;50.78333;50.78333;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60637875;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;05/04/2016;1.27917;1.27917;50.78278;50.78278;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60637892;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LQ;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
Changement de la valeur seuil pour l'ASP car changement de labo. Inovalis au lieu du LADV 76;60006630;003-S-001;Manche Est Vergoyer - J;22/04/2016;1.25;1.25;50.77917;50.77917;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60639217;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;Inf. LQ;0.3;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
Absence de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;06/09/2016;0.288273989;2.045214243;50.26666667;51;0;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60648754;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;1.3;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
Absence de coordonnées géographiques;60006630;003-S-001;Manche Est Vergoyer - J;19/09/2016;0.288273989;2.045214243;50.26666667;51;0;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60649457;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;ANSES LNRBM-ASP 01 - mg/kg;;3.6;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;;;Non qualifié;;PRO;Professionnel
